,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
24,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231
25,522,314,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1181,3508,1365,3044,1244,2889,910,2734,452,2254,1206,475,1022,1270,1655,1283,891,2721,1189,1238,2646
26,2788,256,1179,522,314,846,2501,1958,2692,588,603,107,292,1574,2927,1175,351,1202,584,536,1119,906,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189,1238
27,2788,522,1177,2501,1958,2692,588,603,292,1178,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,3044,1244,2889,895,910,2734,452,2254,1206,475,1270,1231,1655,891,2721,1189,1238,2646,1200
28,2788,256,1179,314,846,1177,2501,1958,2692,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
29,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,48,1191,1574,2927,899,2326,1175,1202,584,536,1119,906,1195,1219,1194,739,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,1022,1270,1231,1655,891,2721
30,2788,256,1179,522,314,846,1177,2501,1958,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
31,2788,256,522,314,2501,1958,2692,603,107,292,1178,48,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,910,2734,452,2254,1022,1270,1231,1655,1283,891,2721,1189,2646,1226
32,256,1179,522,846,2501,1958,2692,588,603,107,292,48,1191,1574,2927,899,1175,1202,584,536,1119,1195,1219,1194,739,911,1181,3508,1365,3044,1244,2889,895,910,452,1206,475,1022,1270,1231,1655,1283,891,1189,2646,1200,1226,900,1257,1072
33,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,48,1191,1574,2927,1175,351,1202,584,536,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721
34,2788,256,1179,314,1958,603,107,1178,48,1574,2927,2326,1175,1202,1119,906,1219,1194,739,1249,911,1080,1365,1244,2889,895,910,2734,2254,1206,1022,1231,1655,1283,891,1238,2646,1200,1226,900,1072,1187,2848,108,1210,1286,1188,1538,1131,1372
35,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270
36,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,1206,475,1022,1270,1231,1283
37,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,1365,1244,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721
38,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,2326,1175,351,1202,584,536,1119,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1231,1655,1283
39,2788,1179,522,314,846,1177,2501,1958,588,603,107,292,1178,48,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
40,2788,522,314,846,2501,1958,2692,603,107,292,1178,48,1574,2927,899,2326,1175,1202,584,1119,906,1195,1219,1194,739,1080,3508,1365,3044,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189,1238,2646,1200,1226,900
41,2788,256,1179,522,314,846,1177,2501,1958,588,603,107,292,1178,48,1191,1574,899,1175,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721
42,2788,522,314,846,1177,1958,603,107,292,48,1574,2927,899,1175,351,1202,584,536,1195,1194,739,911,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1231,1655,1283,891,2721,1189,1238,2646,1200,1226,900,1072,32,1187
43,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231
44,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270
45,2788,256,1179,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231
46,2788,314,846,2692,588,603,292,1178,48,1574,2927,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189,1238,2646,1200
47,2788,256,1179,314,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,2254,1206,475,1022,1270,1655,1283,891,2721,1189
48,2788,256,1179,522,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
49,256,1179,522,314,846,1177,2501,2692,588,603,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
50,1179,522,1177,1958,107,1178,1191,2927,584,1119,739,1249,1080,3508,1365,1244,895,910,2734,475,1022,1270,1231,1283,2721,32,2848,108,1286,1210,1188,1131,1372,1267,585,30,3077,1336,1214,219,1229,1853,1185,1213,3351,1201,1221,1237,2529,3090
51,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270
52,2788,256,1179,846,1177,2501,1958,588,603,292,1178,48,1191,1574,2927,899,2326,1175,1202,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1283,891,2721,1189,1238,2646
53,256,1179,314,846,1177,2501,2692,588,107,292,1178,1191,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,739,1249,911,1080,1181,3508,1365,1244,2889,895,910,2734,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189,1238,2646,1200
54,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,452,2254,1206,475,1022,1270,1231
55,2788,522,1177,107,1178,48,899,1202,584,1119,739,1249,1080,1181,1365,1244,2889,910,452,475,1022,1270,1231,1655,1283,891,1189,1238,2646,1226,1257,32,108,1210,1286,1188,1131,1567,585,3077,1336,1214,907,956,1213,3351,45,1201,1725,1273
56,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,2326,1175,351,1202,584,536,1119,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
57,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,1175,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
58,256,1179,522,314,1177,2501,1958,588,603,107,292,1178,1191,1574,2927,899,2326,1175,351,584,536,1119,906,1195,1219,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,475,1022,1270,1231,1655,1283,2721,1189,1238,2646,1200
59,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,1244,2889,895,910,2734,452,2254,475,1022,1270,1231,1655,1283,891
60,256,522,314,846,1177,2501,588,603,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1231,1655,1283,891,2721,1189
61,2788,256,1179,522,314,846,588,603,107,292,1178,1191,1574,2927,899,2326,1175,1202,584,536,1119,906,1195,1219,1194,739,911,1080,1181,3508,1365,1244,2889,895,910,2734,452,2254,1206,475,1231,1655,1283,891,2721,1189,1238,2646,1200,1226
62,256,1179,522,314,846,2501,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,1365,3044,1244,2889,895,910,2734,452,2254,1206,1022,1270,1231,1655,1283,891,1189,2646
63,2788,256,1179,522,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
64,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,48,1191,1574,899,1175,351,1202,584,536,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,1206,475,1022,1270,1231,1655,1283,891,2721,1189
65,256,1179,522,314,846,1177,2501,1958,2692,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1283
66,256,1179,522,314,846,1177,2501,1958,588,603,107,292,1178,48,1191,1574,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891
67,2788,256,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,1022,1270,1231,1655
68,2788,256,1179,522,314,846,1177,2501,2692,588,603,107,292,1178,48,1574,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,891
69,256,1179,522,314,846,2692,588,603,107,292,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721
70,2788,256,1179,522,314,846,1177,2501,1958,2692,107,1178,1191,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1655,1283,891,2721,1189
71,2788,256,1179,522,314,846,1177,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
72,256,1179,522,846,1177,1958,588,107,1178,1191,2927,899,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,895,910,2734,452,2254,1206,475,1022,1270,1231,1283,891,2721,1189,1238,2646,1200,1226,900
73,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231
74,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,1175,351,1202,584,536,1119,1195,1219,1194,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
75,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270
76,2788,256,1179,522,314,846,1177,2501,1958,588,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,1022,1270,1231,1655,1283,891
77,2788,522,314,846,1177,2501,2692,588,603,107,1178,48,1191,2927,2326,351,584,536,1119,906,1219,1249,911,1080,1181,3508,1365,3044,1244,2889,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,2721,1189,1238,2646,1200,900,1257,1072,32
78,2788,256,1179,522,314,846,1177,1958,603,107,1178,48,1191,1574,2927,899,2326,1175,1202,536,1119,906,1195,1219,1194,739,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,2254,1206,475,1022,1270,1231,1283,891,2721,1189,2646,1200,1226
79,2788,1179,522,314,846,2501,1958,588,603,107,292,1178,48,1191,1574,2927,899,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1181,3508,1365,3044,1244,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189
80,2788,522,314,846,1177,1958,2692,588,603,292,1178,48,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1219,1194,739,1249,911,1080,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1231,1655,1283,891,2721,1189,1238,2646,1200
81,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270
82,2788,1179,522,314,846,1177,2501,1958,588,603,107,292,1178,48,1191,1574,2927,899,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
83,2788,1179,522,314,846,1177,2501,1958,2692,588,603,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3044,1244,2889,895,910,2734,2254,1206,1022,1270,1231,1655,1283,891,2721,1189
84,2788,256,1179,522,314,1177,2501,2692,588,603,107,292,1178,48,1191,1574,2927,2326,351,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,2734,452,475,1022,1270,1231,1283,891,2721,1189,2646,1200,1226,900
85,2788,256,1179,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
86,2788,256,1179,522,1177,2501,1958,2692,588,107,292,1178,48,1191,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,1189
87,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,292,48,1191,1574,2927,899,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891
88,2788,256,1179,522,846,1177,1958,2692,588,603,292,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,911,1080,1181,1365,1244,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189,1238,2646
89,2788,256,1179,522,314,846,1177,2501,2692,588,603,107,292,48,1191,1574,2927,899,2326,1175,351,1202,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
90,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270
91,2788,256,1179,522,314,846,2501,1958,2692,603,292,1178,48,1191,1574,2927,899,2326,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189
92,2788,1179,846,1177,2501,1958,2692,588,603,107,292,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891
93,1179,522,1177,2501,1958,2692,603,107,1178,1191,2927,2326,1175,351,584,536,1119,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,2721,1189,1238,2646,1200,1226,900,1257,1072
94,2788,256,1179,846,1177,2501,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891
95,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,739,1249,911,1080,1181,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
96,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231
97,2788,522,314,846,1958,2692,588,603,107,292,1178,48,1574,2927,899,2326,1175,351,1202,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,1270,1231,1655,1283,891,2721,1189,1238,2646
98,2788,256,1179,522,314,846,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,351,1202,584,536,1119,906,1195,1194,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721
99,2788,256,1179,522,314,846,1177,2692,588,603,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,2254,1206,475,1022,1270,1231,1655,1283,891,1189
100,256,1179,522,314,1177,2501,1958,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283
101,2788,1179,522,314,1177,2692,588,603,107,292,1178,48,1191,1574,2927,899,2326,1175,351,584,536,1119,906,1219,1194,739,1249,911,1080,1181,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655,1283,891,2721,1189,1238,2646
102,2788,256,1179,522,314,846,1177,2501,2692,588,603,107,292,1178,48,1574,2927,899,2326,1175,351,1202,584,536,1119,906,1195,1219,1194,739,1249,911,1080,1181,3508,1365,3044,1244,2889,895,910,2734,452,2254,1206,475,1022,1270,1231,1655
