,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
29,1917,799,6377,1919,1189,5177,3372,3679,1105,1533,677,11948,6378,5909,234,9197,15095,199,13827,4478,3706,9344,12568,607,10789,3288,7206,363,8296,1865,2254,15381,13997,444,14236,1039,10565,13297,358,5693,14355,13346,3100,8782,5610,13492,16199,10978,646,10532
30,10779,2997,1550,7756,2826,7979,7385,16045,10628,12665,9224,9683,14602,14889,15970,782,5443,15517,1830,3251,12399,12703,14466,2446,11384,8423,14775,3396,16798,9578,13545,3986,661,7715,13904,7516,464,8055,12395,16293,11791,2014,6638,10321,11262,3583,13649,1480,5947,1714
31,4604,13355,13002,14091,14105,12141,12404,7464,5886,7258,10371,7858,2975,5443,16773,2871,10526,16324,248,9426,11517,4068,6225,8720,8348,8301,3373,10821,12798,15665,5129,1195,11894,9023,3516,10975,1035,3269,1032,11455,12106,12104,16164,10173,5429,4182,6987,7580,8608,13980
32,2744,442,10443,2411,2853,8441,353,2375,4776,1395,262,4619,8014,9097,16073,3436,5589,7447,2598,3923,7662,3346,13934,9460,10499,12058,1491,8647,7307,2806,10527,7813,12836,6994,8602,10175,13355,12248,8428,10183,5924,11093,3108,16503,1551,13697,12268,12269,6823,6545
33,12530,4850,14376,9324,13393,14886,13242,16389,15321,6257,11265,11874,11689,15382,16516,8744,13071,11529,5523,2030,16252,13440,1291,14570,6125,740,13436,2818,5000,16315,8407,3320,3412,3799,7508,11877,11094,16212,10022,11841,8879,4766,10223,10563,13723,8152,12974,3268,5022,1788
34,2926,4479,6287,845,1442,7317,5373,13576,10056,5601,11136,1359,12071,905,4218,12841,11828,10413,2160,13166,6837,9737,12493,8257,10977,3842,6192,7382,7720,3546,10621,5570,10711,6680,810,11325,12424,11965,77,14996,7886,5146,6866,2168,3051,6831,4561,11929,12102,15322
35,2445,11100,2924,11661,5009,8310,615,5587,2744,561,8233,140,676,5933,237,5023,2989,11350,9496,9535,4269,1352,3937,14545,9483,11169,6892,6235,708,14927,14178,166,16809,10795,12308,15246,5720,11270,8381,7306,1702,12848,996,8611,9748,15284,3308,14931,7830,954
36,11236,15821,3978,3075,6334,7962,6795,11906,498,11153,4544,127,12677,8882,4753,6612,5147,11461,1522,8002,7645,5706,916,5970,6219,3851,6548,5702,5509,1995,15783,2782,1814,7509,6136,97,10733,16718,13884,14022,15324,2976,2632,5778,10828,10744,8594,1924,2888,16553
37,3830,6190,3446,797,8054,4753,6539,5762,1459,1579,5777,356,8964,3045,953,8053,9128,6868,2336,1402,10080,2725,5543,14262,5020,2811,10718,2412,4125,3084,751,4193,16506,15469,11782,16317,3906,14196,7880,16896,3006,7233,12239,8594,11122,11851,11237,15622,13082,12507
38,954,2057,10759,7424,1476,3095,11081,6741,13374,5229,3473,7154,6325,7556,2887,2859,6002,15244,8085,10432,8078,10249,14665,14645,13183,4112,10251,8980,11069,11332,14376,10842,367,2983,16216,14906,4201,4037,87,1542,12353,1021,10551,15457,7335,9264,2789,5985,8127,5977
39,5616,9570,3265,11273,12887,4941,8970,16832,8059,4949,453,16021,7880,3925,9285,15556,12363,11983,8260,12978,10300,7080,324,5938,14700,11080,14514,4705,12645,10719,12640,11735,10557,14917,15963,9520,14221,4765,15972,11096,9164,15297,1205,1697,10529,11087,9708,14202,14956,13527
40,4353,3876,2691,1285,8476,840,6708,3951,14795,1738,6153,7202,6308,267,1022,8332,10195,241,15788,14382,4936,3034,920,9420,2010,16066,10098,15524,9956,10498,3106,7282,16741,4519,275,5130,7748,11730,1553,9818,1532,10554,10552,8619,12827,106,12490,15525,12817,14143
41,1446,1401,4767,5570,2101,4130,10109,10168,8638,9177,8464,3084,1912,7329,1430,13486,16889,15317,1106,646,2782,5542,2625,3354,1780,1819,13455,9203,2142,13237,3824,9497,15046,16911,2084,14455,7494,10355,2545,12227,13648,2893,8593,814,7945,13352,9671,16222,16112,10534
42,3051,746,1450,9530,6495,10086,1402,13883,4460,7849,4161,41,817,11489,3385,12835,7222,12654,8935,16785,14417,10480,13624,2328,16777,15714,16747,4651,7506,8132,9248,11107,8437,9899,16464,10393,9365,16719,15287,3275,15955,16208,11389,11233,1692,12241,7050,13366,10557,2551
43,12744,2227,9761,706,1215,5795,5768,2224,2534,2235,1126,10250,5805,1103,2162,6853,15493,8733,1769,678,16280,12635,8217,4659,11794,6280,2609,15901,7252,1478,4430,9940,13967,6661,1338,3280,12743,3821,11321,14744,16171,11520,16496,7690,7694,11085,16154,15984,8015,6081
44,3428,15783,10543,15020,11107,6641,6880,663,10873,7589,3041,11319,1900,4005,16922,15021,8453,1165,2596,10902,11247,9483,11827,1451,9327,1358,9869,14740,8226,1364,1144,10161,8149,1421,9680,12179,6276,12946,5093,4505,7854,11861,1306,11766,3402,13684,14731,9476,13366,2780
45,10285,10467,8530,9440,10055,15566,12410,1501,8682,12978,12998,11300,10778,10119,15729,14621,3297,11987,3601,16631,9182,16470,3229,15497,9608,9266,7033,13229,4272,15816,16169,13700,13859,9944,5150,12838,7012,8742,2895,11175,12793,9935,452,4351,6860,11354,4133,16877,4893,1970
46,14502,14716,16714,16296,14230,13348,12851,15299,16279,12161,16403,15148,15312,2709,10582,15644,7897,14474,3820,15136,11539,2060,5165,12775,9662,13609,15333,7798,4896,1022,2012,12920,6850,7192,4523,7475,834,4650,9540,12033,16191,10255,2504,10871,11729,10758,8918,785,10418,10516
47,1616,3529,8665,364,250,6736,2998,10768,15609,8242,49,6592,15787,15914,12544,13517,15458,16585,11895,2145,2815,12315,557,6186,3157,15193,12955,2270,16059,16282,8678,8984,15999,13995,7011,3276,13725,2644,3285,8990,2936,2402,9810,9160,14727,10019,1700,14206,10488,7576
48,17,5351,5586,4774,1187,8857,8626,5480,3250,9851,87,1209,15933,6795,6853,15010,4722,3916,4920,6042,15211,8401,15812,3014,13995,14364,10731,9188,984,13018,12607,7526,2057,1924,15545,16858,4391,14026,11729,10884,2981,7091,13574,2504,15952,13571,9833,5578,10727,3614
49,6152,26,1181,1565,16155,7050,7060,804,2519,14449,16393,10706,14912,14256,6924,15412,14451,10716,1206,3130,4557,14681,14148,10326,5579,1385,13177,12793,9864,14792,8618,9754,1051,2093,16277,1849,8222,3839,3438,490,2122,12456,9597,16587,4334,570,8503,14208,12099,3111
50,944,6337,2227,3094,4180,9276,1216,861,9145,1116,13448,2634,7178,14067,8918,963,9616,7850,910,14884,2180,13577,7436,5039,6571,847,776,14599,16063,831,14894,1284,6457,11933,15575,16272,10705,13380,8658,15028,14941,15982,2324,14010,13586,1917,13662,12476,1237,11821
51,12203,11661,13491,4592,10968,1722,2705,9808,3912,12325,515,16327,721,11214,13534,6251,262,2399,657,342,1054,1787,2641,507,4551,10456,6892,8940,5742,14370,6976,6642,6776,9168,5523,10790,3172,14711,16125,4146,5295,10399,16902,1965,8775,15567,10221,7530,3144,15762
52,5039,3076,3603,1837,4924,953,5040,14455,4500,7293,328,7839,2900,8520,266,1348,2251,6045,2268,7279,339,9376,3475,1697,420,15969,13367,9754,15774,16552,5137,11564,3843,15186,15482,8257,14651,12307,11733,12806,10397,8950,14013,10289,7190,12973,6974,6476,11814,15019
53,6303,14983,6649,10275,6052,16878,15579,4158,8801,8402,4192,10268,15727,13340,8612,4266,3175,5151,5131,13505,3601,5899,5631,14062,1553,3170,13490,1722,14952,14198,12594,16505,12597,6255,9354,11556,13692,6997,12984,8029,5091,162,16678,2626,13719,16146,9017,7688,12258,1926
54,14993,8507,15068,9471,14636,128,5674,13257,11059,12695,1477,2700,3998,8328,14621,5679,1723,10502,9397,15500,10256,14714,8044,3406,12492,3003,9400,12262,144,3548,3788,6155,1712,5217,3781,12107,9328,13345,9487,12285,3271,919,13342,15938,3666,2713,9135,8601,7650,259
55,1704,10254,496,11650,6579,5693,14599,11072,11535,5287,8625,5347,11988,15471,13504,16698,15593,9636,12306,1646,4915,15028,13316,15696,6043,5466,4621,16671,8348,14144,4552,16926,2895,11604,9030,10574,7565,11982,7116,7422,15076,6719,46,4650,16731,6525,13082,3378,10167,4463
56,6783,6698,809,4075,10993,6445,12108,6723,8738,1830,4198,12155,1551,5901,13342,1432,16889,13204,14936,7223,12361,12599,6256,9179,3301,4398,15289,114,892,1719,3480,15172,1034,7362,11006,6447,13070,9258,16346,74,266,1677,12289,15080,3519,10881,3525,10175,2884,5669
57,14046,11989,16713,10423,4867,16589,414,13060,14777,433,12281,16680,13609,13077,900,327,11766,7266,13276,3912,5190,5767,10747,14296,1702,9869,4836,12179,6659,4163,6649,10069,6953,7407,14519,11812,12460,14054,7810,8493,12060,13394,14658,2746,10975,5617,4594,1300,12870,10061
58,14097,8788,1804,786,620,787,4757,12019,293,11765,3943,15178,5573,16004,10612,539,14469,12253,6261,16854,9251,11768,13905,10740,10529,13600,12342,9374,690,11871,14390,460,261,8365,218,1418,973,14499,16019,10877,13336,14640,12580,11837,4636,2033,6621,6983,16347,3799
59,1237,1184,5795,7243,4931,4956,2687,4180,13433,3506,2851,9281,6465,11273,10999,9347,14603,1676,291,10233,3198,3629,8631,6936,13245,9840,9383,2968,4155,8634,7969,11756,2014,16387,3024,16797,3018,12919,11478,2375,10433,13588,238,524,11462,10419,2985,16023,12524,6929
60,1104,3440,9392,13230,15132,1568,16903,7119,12580,1909,2115,14563,13925,4182,639,6651,12769,14448,1007,14211,4622,4248,6405,3206,10685,8787,7249,16607,6745,9377,16341,98,9989,3810,1045,7632,10191,13096,10895,7757,11125,12461,6825,14337,16755,9696,3798,10505,7542,9276
61,1665,12116,10983,11499,8484,4641,2935,1004,15104,534,15505,6564,7836,6387,8870,2365,15791,2866,12090,10563,5758,9409,13895,3010,7851,3384,11571,11451,5570,4418,2241,11893,8358,3122,207,726,9840,4622,15421,161,15090,3623,12350,15995,14733,6052,865,12009,1822,12211
62,16694,4108,14751,758,3815,2657,1803,3161,10307,15414,12478,11522,7009,14188,2000,4157,5814,10041,6838,682,6480,15642,4823,1675,10860,4981,713,16759,9191,11328,6812,12516,13395,6478,12067,653,4488,16713,14633,11436,5411,2596,9548,352,4446,8709,11865,4484,6980,10050
63,2753,266,4795,2604,7808,10505,2383,12878,10933,5864,7354,6299,15435,6654,1893,14193,16020,15157,2583,6057,16541,16543,11065,9291,15735,1550,15582,6642,14961,13911,12585,5521,1547,12630,3794,11741,2265,492,7867,6846,9696,15787,664,1526,10526,13906,13907,282,16302,4638
64,5726,11563,10863,7346,15474,9198,3453,7965,15873,7422,5116,10703,10154,15064,13513,7017,16841,5224,16838,15243,8667,7539,3840,4714,13346,3923,14587,8155,12863,16511,1707,5747,8333,9151,3280,8019,12811,15965,6987,15268,5766,1011,14926,16494,4171,9355,12841,478,12823,9925
65,1891,9934,3043,8224,2378,3988,2965,3977,12461,8743,2146,2251,14719,10742,1709,4051,8997,16860,15722,438,12526,16775,4090,6777,16065,10801,16252,15046,15178,6993,8134,5652,8246,8592,788,15072,2771,14587,7495,15440,4033,8419,10299,15960,4527,6611,13641,3112,495,1297
66,13247,15358,5309,102,8049,1517,9785,2444,7123,1459,2926,5689,5674,1069,378,15895,1434,10267,14631,7039,4077,12917,15348,8202,11527,7807,6534,2115,13111,2493,10736,7672,4357,1483,9841,4105,16532,11131,3022,9563,9713,14697,5722,12623,14976,2610,510,3148,10146,8051
67,7262,6641,11939,939,7348,6018,2920,10616,2841,1091,13882,5080,1364,8164,1149,3354,7393,6957,8472,4434,8939,8558,11569,11458,5889,13124,14435,11800,9467,1610,1206,6840,9013,10292,3774,7881,11593,7493,12234,16619,13205,2889,4906,1335,5066,3841,9012,1687,12371,16526
68,11411,7176,14622,3900,11147,16072,9698,6782,16349,9345,4748,12517,1522,3554,13608,3548,2813,9027,11752,435,9193,5988,14168,7789,15735,13635,8082,1719,16853,7344,7752,5426,9247,3093,14194,474,10170,15983,9821,364,16491,15792,1477,14203,9458,10026,369,11253,6275,15011
69,14461,14739,4106,14945,12351,7525,118,7769,16090,5255,7220,7488,12292,9983,4079,9092,12012,702,8311,156,445,14158,720,3109,665,4392,12357,13107,13572,9279,4210,2771,10720,8262,8883,5282,5135,11584,13582,825,1936,1329,12629,8418,6475,12624,7515,16875,2565,14690
70,2236,13341,2360,7310,12110,4652,2395,4921,243,3715,6826,6793,3095,1950,14661,462,10367,450,14235,1575,3409,13928,4473,13099,8428,14167,3817,6941,11691,12344,8126,8085,8029,5287,5212,13693,14133,4408,9831,15442,15430,11593,2631,5276,10427,16268,8053,11177,10338,9165
71,1398,15325,1182,27,2306,4834,5014,14777,238,5044,1675,7984,2090,13151,10430,12677,12968,930,16038,10586,3765,14391,143,7094,7442,6900,15348,11214,14629,4822,12175,12618,8066,15303,2276,15968,693,8616,6797,16866,111,14669,10016,7577,11764,6574,13387,5496,3102,4718
72,10944,15158,106,8158,15223,10090,16290,5972,8953,16794,929,12326,11938,8710,832,81,175,8285,8920,13121,13699,5011,3101,5676,2019,5451,4957,15657,194,14207,14211,7529,5014,4407,8757,10299,9819,16336,10561,12805,15175,7341,9153,16216,12811,3848,5019,14921,6998,13641
73,2711,11888,3660,2768,2268,13060,15787,1717,12138,4368,1423,3145,8757,13511,13235,8074,5976,11306,16738,15781,12543,6967,13368,9242,3354,9424,5724,2570,8078,11320,2518,8879,5771,11763,6439,8443,4210,12231,3781,12652,3934,13871,13077,1385,6983,877,5025,7682,10740,3364
74,15100,10622,1532,2517,15318,3924,4553,14585,15552,2388,13591,15373,9077,16809,13380,11631,11260,16426,10021,13375,15963,6057,4757,8495,10076,13901,13885,13605,10871,7097,5406,486,918,16828,7460,16145,254,15361,4552,10853,9993,15654,14402,8443,4428,80,10505,7500,3071,10044
75,14715,8528,5234,12120,4306,6967,15041,127,12477,14055,6141,15539,4193,7604,2129,7321,16672,12756,16431,8235,10718,666,9795,16010,1851,14316,14814,12349,12293,16405,13184,1589,9210,11565,13073,6414,968,5621,1094,14520,272,15576,5749,4425,318,15452,16825,5779,16291,2270
76,6431,1192,2109,4254,729,4277,9711,14479,12617,8138,13907,2610,4434,7821,7793,10827,7320,3884,7056,1976,8946,9989,3598,13976,11523,425,9166,15059,14216,15421,1674,13337,3935,8774,12110,16625,15304,6037,13472,15800,2085,1688,8873,1690,8671,9830,15441,8309,16738,6487
77,8884,1673,5344,8582,3772,16168,2707,14919,3006,258,9668,13139,15518,8136,12250,7519,4654,2265,8756,16597,13408,10999,8347,5703,12249,2363,11014,11058,10188,10735,7099,11745,16861,14386,6447,868,7103,11303,4905,8021,10164,11983,4777,5509,15258,13966,12572,13146,15512,3893
78,13756,4671,3237,11638,5282,4099,7340,593,9356,6524,8356,12883,948,12892,12551,4690,16248,11589,6174,12452,8854,11441,780,4544,2849,7828,10787,15159,15962,2632,5768,12095,3291,5918,8996,6478,7853,8664,5453,12603,6816,3320,11076,459,11788,6806,10215,4424,2792,15635
79,2788,3808,10754,10505,16337,2757,11192,2842,4989,1337,7802,8996,4222,16083,1316,5461,10281,10500,9398,13359,11562,119,15286,762,241,7023,4046,13287,10535,11245,13398,8883,15793,7236,4544,5121,1959,4071,6447,9686,12376,8440,4637,12234,11482,975,6150,86,4359,13474
80,1203,5044,10863,2351,5941,16212,9828,7141,5362,900,3252,7443,6510,1255,1042,3712,9886,3058,896,6815,169,690,6521,16818,3596,13215,10802,4952,13665,1716,8050,10262,2263,12239,13368,11095,14376,8407,15293,8628,13701,11259,7850,3093,13911,1714,14030,12853,13920,8245
81,2847,4887,8410,3625,3812,16785,13910,6226,13332,5155,2548,4396,7870,12643,14083,10593,14593,4119,6525,9749,8783,16115,16543,3366,4016,13946,8232,4561,8266,14990,1608,9985,4945,8614,6276,6988,10031,4749,9505,15980,16318,8636,10762,11557,7545,3536,14692,7295,2582,16630
82,596,8137,1766,6864,6869,8517,6802,4455,7525,3879,9562,5318,3227,7156,3007,6708,8836,10899,8889,3838,12610,5988,6231,2112,9220,1928,7539,5135,3732,12568,11800,15715,5602,16314,2475,158,8755,1055,11075,5500,10308,4554,5425,11281,2268,13030,4879,4651,13265,9798
83,12650,821,12189,6584,5263,359,824,1477,8777,4641,1333,6915,7732,7355,11858,13980,13368,10187,10534,16539,13865,14725,8104,5212,8920,963,12051,12568,9951,13371,9170,3528,10738,3811,2239,15173,2412,3433,16616,3275,1680,11740,8151,13876,4588,8086,16213,15183,10870,5507
84,2806,5575,6459,2004,13370,16126,9931,10257,7130,1351,7085,1808,8484,4496,14069,503,14970,1806,3902,16475,13286,3789,16731,1804,5311,14193,16903,7830,13717,13721,16907,1495,7675,5162,6054,3673,7740,15424,1168,12929,9661,16278,7190,2240,765,8254,14032,2013,630,8016
85,1000,4686,868,13011,4905,1197,3209,1785,943,5508,8836,5891,10409,9848,3224,16585,10592,13259,7487,4817,13905,1622,12116,12726,6757,12234,14573,16882,2981,15176,3804,649,7284,6451,4362,13093,218,13072,8401,6587,12290,12052,14941,13382,14761,11078,13347,651,4780,2617
86,7658,67,13243,14673,10194,1481,6768,5007,10971,1922,10636,10600,9207,807,2171,1492,3569,3134,7165,12603,10210,9155,892,13359,9798,7201,3876,2997,14931,7801,3762,5423,13176,1324,8757,6268,12938,10893,10785,7890,4371,2304,16719,11982,2644,8125,3801,2242,12648,13705
87,1828,2297,5383,6674,3431,7598,14077,3563,3410,6975,12000,8847,5979,10460,16975,5171,13114,14655,5272,9060,7139,2574,2274,451,14750,374,14016,14185,1422,2398,16228,14217,16614,5918,15696,7366,2764,8309,10577,5754,13856,3568,5937,8996,6043,9983,7349,12972,2543,1298
88,1875,1719,15294,5336,1406,6317,13222,2904,15682,2992,4740,10912,5109,11069,7416,15137,1225,2567,355,13644,12983,8899,15198,3086,1518,11801,4683,2011,15022,1495,1449,12223,2868,2861,3824,10881,10574,640,12802,15557,13711,13221,13886,8607,14745,1737,12959,9268,1677,13443
89,1809,1363,1469,13171,5634,3936,6313,4,10255,10247,16785,8092,1234,6399,10627,320,12305,1528,16863,14385,11071,8128,4944,12407,13601,9269,12335,9082,11009,4511,11465,13700,7205,16743,13914,9471,6861,6033,6030,317,9802,3284,5266,9317,14599,16604,2265,13582,13796,11012
90,28,1706,15241,6018,8531,11894,7519,5711,10791,15162,1049,3246,5355,3762,11604,841,4641,11565,9138,10220,14833,9596,6946,10751,1402,8313,5175,11057,2327,8683,328,16166,9484,1726,13530,10418,8077,10223,7813,8977,1921,9961,3167,6689,6027,2481,8969,3712,11951,7622
91,136,7098,6531,4313,3239,1218,2408,3333,4453,4484,2828,8197,11524,6223,6791,6468,798,1479,11707,13011,11516,5596,5110,14537,15639,8617,4551,3297,8404,16715,10400,12611,886,14940,10434,6584,2047,16053,15765,14654,7584,9731,14684,12899,1024,3356,16022,10482,8678,8221
