,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
11,12877,2829,1781,1399,1846,408,9533,4435,14139,6111,1144,474,2674,1820,7680,940,10277,2789,6858,1037,1363,8565,10861,6823,983,6010,10493,1958,10049,556,14955,6230,10092,2306,5523,15733,14135,16856,16715,11102,12098,14227,15967,2406,2517,13885,106,16491,9156,8710
12,9053,3160,16731,6578,14035,12404,13240,3062,16742,15856,3862,2051,784,5129,12417,4311,9275,6435,8,106,13124,12652,4798,7120,15861,16608,4297,3518,5367,3390,11367,15507,10375,9407,1464,7604,16231,6780,4532,14588,13445,4463,15129,15885,1302,7358,11955,8865,11126,6728
13,2878,5005,4258,7940,4242,3508,4383,3323,4686,15762,8590,1766,12368,11741,1215,9105,5472,94,9522,3717,1001,5465,2320,7188,13657,16010,6945,179,3072,15361,15646,8300,4477,15718,7580,7651,10418,5555,16086,4506,11475,13986,4142,16762,3396,214,7605,11837,16793,142
14,7029,13943,6761,2653,12367,5542,2341,703,7164,380,8165,7295,2626,5269,14290,3931,8097,158,7241,12835,16318,8895,9941,3872,12499,7310,13181,15649,15682,10811,13120,11261,15385,5270,5257,7336,1016,7137,3965,4638,15657,16482,6852,6296,12228,9537,11776,1305,15059,14665
15,10413,6169,15711,6359,14775,1818,10005,12182,308,14137,5946,2552,14193,14277,8010,16788,4199,239,15848,14003,7143,6571,4766,7562,309,15866,11597,16840,7032,6464,8879,9472,16523,8662,14408,145,8970,15752,1193,5437,2616,10783,10198,14361,13390,7832,10786,2822,15305,9188
16,5850,220,239,3415,6914,3470,8202,13166,8095,9723,13243,7943,6971,452,2339,12273,16325,6188,6829,16344,14611,6647,1163,4334,7944,9978,5342,9337,7793,9010,5041,4449,1538,6270,16862,16677,4517,10400,8501,8256,6122,12979,15629,2381,13537,9057,15007,13001,5233,5463
17,3591,11346,3469,1122,15113,11898,1015,15,15760,1687,15666,10746,11453,1694,1170,6796,14423,6186,14641,9232,11056,6190,14143,5511,11043,3809,9820,13357,8882,14132,15087,4359,15179,13572,1180,5783,10399,15959,8430,7884,1334,13879,6986,8015,5272,2511,3288,12035,12973,2860
18,6863,5573,3607,1177,5523,14975,11799,8602,5942,3315,9180,7534,5010,10268,484,4163,16231,6047,5950,3645,10412,8916,13358,10344,4493,16105,11468,1205,11536,7745,16775,5889,11611,5407,94,9285,15820,449,11074,3669,15434,7566,73,6630,14754,7202,8774,6174,269,1537
19,11211,8793,4854,2262,10861,14968,4855,1090,4834,1996,9449,12773,9912,1182,6110,6971,5011,7500,3296,12484,672,4545,5152,9455,3592,8758,14180,13125,6542,8123,14166,15226,10987,5771,1204,1682,13371,3104,5582,357,4466,15790,1199,16607,9697,8267,7106,1544,13088,722
20,2485,4777,1697,11901,11944,10587,868,1440,6404,5682,7275,10450,4022,3246,15846,7035,2176,5362,565,13741,1024,14104,2933,10872,11299,627,3868,10935,14259,5825,14235,178,15238,11046,9934,2665,2125,10103,16288,8379,12352,7754,13417,3684,11665,8758,13107,6024,12748,6853
21,5898,6338,7946,6143,985,2158,1594,16179,10449,15926,7002,5076,5436,1792,15610,1560,3338,15851,2377,2186,4906,15531,1266,7836,6267,12382,11585,1447,3419,2180,11774,137,9085,14690,8399,11540,9317,12344,13621,2565,6976,5153,3405,2646,234,4660,10817,10916,4344,16828
22,2334,13163,550,3669,11786,2691,2588,3961,956,12536,1972,5273,1852,1027,1483,5071,102,4241,8831,7945,3083,3426,5672,2209,7009,3703,6199,6481,6497,7662,7865,13717,6991,7148,11565,7145,2919,14953,5742,1860,8374,16143,1239,14409,12583,16828,6103,1881,8660,7574
23,10705,14147,16911,13102,16875,13476,16799,9581,15728,757,2695,1615,10055,968,9286,1320,95,14605,6726,12031,16172,6947,16010,15700,14923,9787,16899,13038,7097,1496,4817,1715,14299,9120,1877,3296,7729,5627,3514,6210,12324,5315,8312,4748,13464,7701,5785,6906,7332,3107
24,15200,12453,1387,13212,80,13228,7169,15378,12325,1675,2056,12187,4192,13024,16084,3628,8512,10811,8422,5429,16668,4492,16573,6811,11216,6662,2482,694,14338,13422,14089,11178,12061,1060,6143,9566,9417,9889,9934,9109,4777,11675,4020,2480,4977,213,2734,1042,10255,16729
25,5819,1441,663,10535,861,5812,6674,11173,7946,7840,929,3885,1736,5748,15531,2008,3610,3540,10710,13648,12557,12500,16064,5718,6787,3026,6227,3404,16505,12502,8732,6155,4414,15952,15066,12963,11242,8359,16100,6828,14917,10989,7000,10861,16494,10258,9691,6477,2624,941
26,10240,7171,3360,3190,5683,10884,6209,16356,4601,13594,12955,2994,4043,14556,8228,301,2450,10359,14064,10339,15136,13876,7722,10039,10033,14549,9789,11486,523,11368,6278,12830,8627,14931,6489,11549,3087,2295,9729,8662,13665,966,16818,8349,8346,7272,5183,1974,2368,16335
27,5590,4763,15698,1761,9218,13,5449,2681,4668,3942,2613,8604,1267,5273,2745,4125,8395,16381,12320,4742,6676,1579,656,1065,10484,1072,6218,13572,3310,11164,1673,16408,5082,10127,14666,8878,4034,5614,10547,14726,13950,1992,2823,13888,6543,7052,14744,4362,15188,8089
28,5313,7658,6298,7135,4021,7667,11896,7725,15285,11742,4197,4828,15892,7945,6100,5575,1246,7700,6697,2728,2474,6511,14173,5221,9240,6568,5832,1936,6008,15404,2838,131,5876,195,8931,1924,183,15959,10537,16336,11966,1546,6846,15567,14918,14596,7807,9521,15173,3854
29,1917,799,5177,3679,1189,6377,1919,3372,11948,1105,15095,199,677,234,3706,13827,6378,12568,1533,607,7986,13346,16975,4478,5610,5909,13492,5135,11254,16199,5693,4105,16609,14236,14556,9197,9344,9794,5374,4185,15026,1998,363,11177,1865,10565,2254,16794,10789,14355
30,10779,1550,2997,7385,2826,7756,10628,12665,7979,9224,14889,15517,14602,782,9683,1830,16045,5443,14466,15970,12399,14775,12703,3251,11384,8423,16798,9578,16293,1714,16344,6392,3396,14116,5785,2446,7715,11262,7516,13649,3459,11791,5947,661,13545,2014,12395,6638,8055,3986
31,4604,13355,13002,14091,14105,12141,12404,7464,10371,7858,7258,2975,5443,16773,5886,10526,1035,2871,3735,4068,1195,12749,1344,335,15665,12652,248,3373,11455,11517,6225,8720,16324,8348,123,9023,3516,10975,3269,1032,5129,12106,12104,16164,10173,5429,4182,6987,8608,9426
32,2744,353,8441,442,16073,1395,2375,4619,2853,4776,3436,10443,2411,8014,9097,7662,262,2598,2480,7813,15681,3923,5589,3917,7447,3677,156,3108,10183,7307,12268,12836,10527,12269,11093,2806,5924,6823,3346,12058,13934,8602,16503,9460,10499,12248,13355,8428,10175,8647
33,12530,4850,14376,14886,9324,13393,13242,11265,16389,11689,15321,11874,15382,8744,5523,13071,16252,11529,6257,1291,1265,2030,2531,6125,16516,13440,14570,10533,8184,16212,15083,16315,3799,3518,11094,7508,3268,13723,12974,13436,10223,10022,4766,8879,11841,10563,2006,8152,740,7783
34,2926,6287,4479,7317,10056,5373,5601,11136,12071,10413,1442,13576,845,905,2160,4218,12841,12493,11828,1359,6837,5570,13166,6192,7382,7720,10977,9737,10621,11965,12424,810,10711,3842,6680,8257,11325,77,11929,6866,3954,14610,14996,7886,6831,1240,2168,3051,4561,9360
35,2445,11661,2924,8310,11100,5009,2744,140,615,561,8233,676,5587,5933,237,11350,1352,2989,9496,9483,5023,11169,14545,3937,6892,9535,4269,8611,1702,10795,14931,15284,7830,8381,11270,7697,14927,3308,708,6235,14178,12308,15246,12848,7306,5720,9748,166,16809,996
36,11236,3978,15821,3075,15324,6334,11906,6795,7962,498,11153,4544,127,16303,12677,15939,15783,6612,5147,11461,11547,1522,5706,1995,916,5970,6219,3851,6548,5702,4753,7645,7509,2782,2888,97,10733,13884,6136,16718,8882,14022,5778,10828,10744,2976,1924,8594,2632,5509
37,3830,6190,6539,4753,3446,8054,797,5762,8053,5777,356,1579,9128,10080,1459,6868,3045,1402,2725,953,8964,14262,11100,5543,2336,5020,4125,1851,15223,10718,2811,3006,3084,13092,14196,12507,15469,7880,8594,12239,11122,11851,11237,2412,3906,13082,16896,3643,7233,4193
38,10759,11081,954,6741,7424,2057,2789,7154,3095,13374,3473,7556,1476,188,14665,6325,2887,8980,10251,2859,10432,13129,4112,8109,13183,8078,10249,8127,14645,15244,11069,11332,10842,367,2983,16216,14906,4201,4037,14376,87,12353,1021,10551,15457,7335,9264,716,1542,5985
39,5616,9570,3265,11273,11481,453,704,9164,5938,4941,8970,16832,8059,4949,16021,3925,9285,15556,12363,11983,8260,12978,10300,7080,14700,7880,11080,14514,4705,12645,10719,12640,11735,10557,14917,15963,9520,14956,14221,15972,11096,15297,1205,1697,10529,11087,9708,14202,4765,324
40,4353,3876,6708,840,1285,14795,1738,2691,8476,3951,7202,6153,6308,1022,267,8332,10195,6241,6827,10098,9956,15524,744,9420,2010,14382,16066,3034,7282,920,1532,241,15788,16741,275,5130,7748,11730,1553,9818,4519,10554,10552,8619,12827,106,10498,12490,12817,15525
41,1446,4767,2101,5570,1401,10109,10168,9177,3084,8638,7329,13486,16889,8464,646,15317,1430,1912,2782,5542,1106,2142,4130,1819,1780,9203,13455,3824,2893,814,2625,10870,2434,2084,14455,7494,6360,10730,13352,2545,8593,14064,871,9671,12227,11673,10355,2640,16656,9497
42,3051,1450,9530,746,41,1402,10086,2374,7849,6495,4460,13883,4161,602,3385,12835,12654,8935,16785,14417,10480,13624,2328,8670,15714,16747,4651,7222,8132,9248,11107,8437,9899,16464,10393,9365,16719,3275,10557,15955,16208,11389,11233,1692,12241,7506,7050,13366,15287,16818
43,12744,2227,5795,2235,1215,2534,5768,5805,706,1126,9761,12635,1769,8733,10250,15493,6853,2224,2162,1103,7252,678,16280,8217,15901,11794,4659,11321,6280,14744,9940,3280,4430,13967,6661,12743,3821,2262,11520,14782,16171,1478,2609,1338,11085,3978,15984,7690,7694,16167
44,3428,11107,10543,15020,6880,10873,11319,3041,1165,9483,1900,10902,16922,4005,6641,663,8453,11827,11247,15021,15783,9869,7589,2596,1358,1144,1451,1364,8226,14740,2199,9393,5635,501,9327,5709,11178,10815,2780,5461,10843,12624,4505,5612,6896,3231,11766,1306,7132,3402
45,10285,10467,9440,8530,11300,15566,12410,12998,10055,1501,8682,12978,15729,3297,14621,10778,3601,7044,9182,16470,3229,4272,10119,15497,16631,9608,11987,13229,3865,16169,6951,9266,15816,7033,15846,14951,1625,7505,11354,12910,6605,3274,15046,15604,2769,14421,9512,5147,105,15795
46,14716,16714,14502,12851,16296,13348,14230,16403,16279,15312,12161,15299,15644,15136,15148,10582,2709,2012,14474,7897,2060,12920,5165,12775,3820,11539,12033,16191,15333,4523,1022,7798,13609,6850,7475,9316,834,9540,1839,9662,7192,4896,5154,1193,301,4479,10255,5272,11729,14026
47,3529,1616,8665,364,8242,250,6736,12955,15609,49,16585,10768,15914,6592,2998,11895,4741,12544,15502,13517,2815,2145,16960,15458,6874,15787,10855,16282,16454,1700,557,11555,5165,13070,6186,15193,11038,16676,2839,13312,12315,8990,14623,15999,7170,10019,13995,3285,2936,9810
48,5351,5586,9851,8626,8857,5480,17,3250,1209,4774,1187,87,6853,15010,15211,6795,4920,15933,9188,4722,8401,984,15084,6042,805,15812,14364,13018,10731,13995,3916,14067,4391,3014,13574,12607,6957,2057,10727,12469,15545,2504,2981,11729,7091,15952,13571,9833,10884,7526
49,6152,16155,14449,7060,7050,804,26,14451,1565,10706,16393,14256,14912,10716,2519,6924,4557,14681,15412,10326,3130,14792,14148,1181,16277,13177,12793,1385,8618,5579,1206,3839,1051,16587,9754,490,9864,1547,3438,8222,1849,14208,12456,2093,12099,2122,8503,1377,4334,12438
50,6337,944,3094,9276,4180,2227,1216,9145,13448,1116,14599,7178,11205,7850,8918,963,910,9616,2634,11933,42,1284,14884,13586,1237,2180,861,16063,14428,6457,9164,847,6571,14894,14067,593,15575,5935,13577,7436,10705,13380,16272,5039,4182,1267,2667,14065,1917,7912
51,12203,11661,2705,13491,4592,10968,9808,3912,1722,6251,12325,515,16327,11214,721,2399,1054,657,342,2641,1787,262,13534,507,4551,6642,15580,8940,10456,9168,6976,5523,3172,6776,14780,16560,1965,7001,10790,7530,11448,14019,8992,16902,8775,10221,15567,5295,10399,15762
52,5039,3076,1837,3603,4924,5040,953,14455,4500,7293,7839,8520,2900,328,2268,266,6045,339,2251,1348,7279,1604,9376,9764,3475,13002,1776,16552,5137,11814,420,15969,9754,14651,11564,8706,12307,7190,12806,10397,8257,14013,10289,13367,12973,6974,9214,15186,11733,15481
53,6303,14983,6649,6052,10275,16878,8402,13340,8801,5131,15579,10268,8612,13505,4266,5151,4192,15727,3601,14198,1553,4158,3175,15529,1926,5631,3390,9611,6866,13490,7688,3170,5899,6997,8934,16619,14062,16505,5091,9017,12984,2967,12258,16146,13692,11556,15071,6255,8029,16678
54,14993,8507,9471,15068,14636,5674,12695,11059,13257,2700,10256,10502,1477,8328,14621,3998,5679,1723,128,259,3548,3271,12285,3781,13345,10942,6992,15750,13917,11456,5224,13093,144,919,9134,9487,6548,14995,15938,3666,13529,2713,9135,7609,9397,13237,7650,8196,13342,2517
55,1704,10254,496,6579,11650,11535,14599,5693,11072,13504,16698,13316,5287,15471,8625,11988,5347,4915,1646,9636,15593,15028,12306,5466,15696,8348,16671,11604,6043,14144,15076,4552,46,4097,7565,4621,16926,10958,7116,11982,14722,2895,10574,10443,6719,1306,11865,9030,7422,4650
56,6783,6698,4075,809,10993,6445,1830,12108,6723,8738,5901,4198,12155,1551,1677,1200,13342,612,16346,15080,10881,6256,15172,10175,1034,15296,13207,892,13110,5669,3920,13204,14936,3519,6447,12289,12599,266,74,9258,13070,114,11006,12361,7362,1719,3301,9179,7223,16738
57,14046,16713,11989,10423,4867,414,13060,14777,16589,433,12281,16680,13131,900,14519,13077,7266,13609,5767,5190,4836,10747,11766,327,14296,3912,12179,6649,9869,14658,10069,4163,5497,4594,15846,13394,5617,10975,14054,1300,6659,8493,1702,476,1452,6653,8714,6953,11812,13276
58,14097,8788,1804,786,620,787,12019,4757,11765,15178,293,5573,3943,16004,10612,539,12526,16854,14469,9251,14390,6261,10529,11768,12270,13600,12342,9374,12253,11871,13905,10740,4636,13336,1418,973,14499,16019,10877,14640,460,16347,11837,218,261,6621,6983,8365,12580,96
59,1237,7243,1184,5795,4956,4931,2687,4180,13433,2851,3506,9281,10999,5493,6465,9347,14603,1676,11273,9383,3629,2985,10125,8631,9635,291,9840,10233,8235,4155,13245,12004,6936,9256,3024,3198,13130,8515,13791,16387,16023,12919,3018,2375,11478,10433,13588,7597,12524,14243
60,3440,13230,15132,12580,13141,14563,16607,16903,6651,13925,1104,14211,7119,1007,8787,4182,9392,7249,12946,98,12883,4622,10895,6405,16136,12769,1568,15617,14448,3206,2115,7807,14337,9468,6778,4248,1909,13096,7542,5721,6953,16755,10685,639,9154,9642,9377,2309,9276,9696
61,12116,11499,1665,8484,10983,2935,15104,15505,6387,7836,4983,4641,6564,2486,4622,1004,2365,5881,5570,534,3122,3010,9409,3623,2866,11991,13895,4418,7851,12346,5758,12350,15995,8358,10563,3384,2241,1822,16107,12009,865,6052,11893,15090,161,15421,9840,726,8870,12211
62,16694,14751,4108,3815,758,3161,10307,1803,15414,2657,11522,12478,14188,6838,15642,2596,7009,4157,5814,6480,10041,7147,15133,1675,703,4823,2000,682,16423,1634,11328,6289,1390,3340,7753,6294,12064,12581,10050,3529,15869,3214,6980,16713,7816,16965,11436,13395,1098,4488
63,2753,266,4795,7808,2604,10933,12878,10505,7230,7354,6299,15435,2383,5550,1893,6395,5895,15787,11065,2525,2236,6768,2452,5864,1526,6357,5521,6432,12585,12630,1547,8823,10353,3794,11741,9696,14961,664,13906,6654,10526,15582,13907,13911,282,15157,8850,492,3999,2265
64,5726,11563,10863,9198,15474,7346,3453,15873,7965,7422,5116,10703,10154,15064,13513,787,16838,7017,16841,5224,9151,8667,7539,3840,4714,13346,15243,9925,8760,12863,16511,1707,5747,3280,8019,12811,15965,6987,5766,12823,1011,14926,16494,4171,3923,8333,12841,478,15268,9355
65,9934,3043,1891,2378,3988,8224,3977,2965,12461,8743,13267,1906,2146,13332,2251,4090,16775,12526,438,15722,8246,16860,15046,16065,4051,1709,14719,8997,10742,6777,8592,495,14587,7495,15440,2771,4033,8419,10299,15072,15960,4527,10801,6611,6993,3112,788,8134,15178,16252
66,13247,5309,8049,5689,7039,7123,1517,5674,2444,1069,15358,102,9785,2926,10267,378,8202,15348,16532,3022,14631,15895,1459,12917,6534,7807,1434,9563,7672,14697,2610,9713,2115,2493,11527,12623,5722,4105,13111,4077,11131,12718,3148,5800,14976,10736,9653,9841,5469,14917
67,7262,6641,939,11939,6018,2841,7348,1091,13882,10616,5080,2920,8164,6957,1364,1149,15760,4434,7393,8558,8472,14528,8939,16700,3774,11593,3354,11569,6840,15243,712,13205,10292,7589,1687,9012,9013,5066,1335,4906,12371,2889,16619,12234,7493,6779,7881,1206,9250,13181
68,11411,7176,14622,9698,3900,16072,11147,9345,6782,16349,15815,3093,9247,3554,1522,1719,16853,435,13608,15735,7789,14168,5988,8082,9193,8325,15011,3087,14194,15983,3548,7344,7752,5426,10170,9821,364,16491,15792,9458,10026,369,11253,6275,11752,4748,14203,1477,474,1464
69,14461,14739,4106,14945,12351,7525,118,7769,16090,5255,7220,7488,12292,9983,4079,9092,12012,702,8311,156,445,14158,720,3109,665,4392,12357,13107,13572,9279,4210,2771,10720,8262,8883,5282,5135,11584,13582,825,1936,1329,12629,8418,6475,12624,7515,16875,2565,14690
70,13341,2360,12110,2236,7310,4921,4652,2395,3715,6793,462,14661,3095,6826,1950,14235,243,13099,4473,3409,1575,10367,450,6941,12344,5212,3817,8029,5287,8085,6495,8428,14167,8126,11691,7985,8706,13928,9439,11593,5276,5564,15955,12114,6822,12010,10726,12506,1438,2631
71,1398,15325,1182,14777,4834,2306,13151,5014,27,5044,2090,10430,1675,7984,238,12677,930,143,10586,3765,12968,14669,16038,15656,4822,14629,7442,15348,6900,2635,14391,11214,12175,1658,3102,5496,2276,11764,15303,15968,16866,6797,10016,12568,8066,4718,7577,12618,13387,693
72,10944,106,15158,10090,5972,16290,15223,16794,8953,11938,832,14207,12326,8158,929,81,8710,7529,5451,11898,5511,14059,6820,10561,9604,8757,9055,16336,5019,4138,7341,828,8920,5676,12805,10704,16216,5375,5014,6998,14211,12811,8285,9153,13699,5011,15175,9819,14921,911
73,11888,2711,13060,2268,2768,12138,4368,3660,1717,1423,15787,13511,3145,12231,8757,3354,3364,2112,8563,7682,8074,5976,6967,8100,6937,12575,5025,11848,16738,47,8879,11320,5758,13745,814,10740,5771,6439,13077,6983,1385,9242,13871,3934,12652,3781,4210,11763,877,15207
74,15100,2517,10622,14585,15318,4553,1532,3924,15552,9077,13380,13591,15373,16809,16828,13375,11260,11631,15963,13605,254,10021,6057,16426,13901,8495,2388,10871,16145,486,4757,10076,13885,7097,5406,918,7460,22,15361,4552,2224,15654,16786,2017,6215,10853,2618,16785,9349,2820
75,8528,5234,12120,6967,14715,4306,7321,12477,127,7604,12756,6141,15041,14055,14814,9795,4193,16672,8235,1589,2129,15539,16431,14316,10718,16010,16405,12349,666,1851,13184,12293,16825,1094,9210,13073,11565,15576,6414,16877,5621,968,272,15945,14520,16759,10400,5749,7978,281
76,6431,2109,4254,1192,729,4277,1690,7793,3959,9790,7320,14479,12617,13907,9711,9989,8138,8309,9166,13976,3598,7821,8946,425,3884,9466,1976,11523,9830,14216,15421,1674,13337,3935,8774,12110,16625,15304,16738,6037,15800,2085,1688,8873,8671,10827,15441,15059,13472,7056
77,8884,5344,3772,8582,2707,16168,14919,1673,3006,9668,15512,15352,13139,258,2291,15518,12425,16458,10999,8021,292,16861,10188,16597,1707,14386,7103,5990,13408,959,955,2047,8347,12249,8756,2265,4654,7519,12250,4987,10735,11745,12572,7099,4777,11983,10164,4905,8136,1278
78,13756,3237,11638,4671,7340,5282,8356,12883,948,12892,12551,4690,4099,2849,16248,6174,12452,8854,11441,780,4544,9356,15159,11589,6524,8664,15635,15962,2632,5768,12095,3291,5918,8996,6478,7853,5453,2792,12603,6816,3320,11076,459,11788,6806,10215,4424,10787,7828,9824
79,2788,10754,3808,10505,16337,4989,2842,7802,12672,7699,5394,1337,2210,11192,2757,2459,241,13949,5070,10535,1316,9398,16083,11562,14380,4046,13359,119,15286,14922,9686,5461,11245,12234,86,13398,975,11482,762,4637,8440,4359,12376,6447,4071,1959,5121,4544,8883,10281
80,5044,10863,5941,1203,16212,7141,9828,5362,2351,1042,3252,9886,2263,900,6510,1192,7443,1274,3712,1255,896,9388,169,7760,3058,13368,1632,8184,13911,3093,16818,6521,13665,12239,690,4952,11095,6815,8407,15293,8628,13701,11259,13920,8050,12853,1716,7850,14376,1714
81,2847,4887,8410,3625,16785,13910,6226,3812,14083,13332,4396,5155,7870,12643,2548,7545,10593,6525,5315,16318,4561,10762,16630,8232,11557,8783,14692,7295,4945,4016,2582,15543,16115,8636,6276,15980,9505,4749,9332,10031,2463,6988,2355,8614,13025,9322,4119,1608,6685,6761
82,596,8137,1766,6864,8517,6869,6802,4455,7525,8889,6708,9562,5318,10899,12610,3227,7156,3879,9463,5988,8836,3007,3838,2112,7539,1928,12568,11075,15715,5135,9220,5602,11800,6231,9798,16314,2475,3732,10308,5425,13030,14276,158,4879,5500,2718,4554,9790,4903,16753
83,821,12650,12189,6584,5263,824,8777,359,6915,13980,11858,1477,7355,1333,7107,4641,7732,11353,9903,11001,15173,3811,7632,6486,12839,14606,10534,13371,10187,13368,14725,9170,8816,11740,15183,16213,4274,3528,4588,13876,8151,12568,1680,3275,16616,3433,224,4159,10738,963
84,2806,5575,6459,2004,13370,16126,10257,7130,1351,9931,8484,7085,1808,2240,1806,14069,503,14970,4496,3789,16475,13286,16731,3902,1804,5311,14193,16903,7830,13717,13721,16907,1495,7675,5162,6054,3673,7740,15424,1168,9661,630,16278,7190,765,8254,14032,2013,12929,8016
85,1000,868,4686,13011,8836,3209,4905,1785,5508,1197,943,10409,5891,7487,16585,9848,3224,13259,13905,1622,10592,6757,10915,4817,1926,13023,4362,651,3804,3360,6587,12726,2981,5482,9463,10244,12116,1598,15176,12234,13347,649,14941,13072,6451,4780,12290,12052,7284,8401
86,7658,13243,1481,6768,10971,67,14673,5007,10194,1922,10600,2171,3134,9207,807,7165,12603,10636,1492,13359,892,9155,3876,10210,14931,9798,3569,2997,2710,7201,3212,7801,16882,2278,3762,1324,10893,178,13435,16719,2644,4371,12648,13176,7336,8125,11982,2304,2242,5423
87,1828,2297,5383,6674,7598,3431,3563,2853,14077,3410,6975,12000,16975,8847,10460,5272,5171,5979,16838,13114,9060,14655,6315,2574,7139,1185,2274,12972,12587,6146,14185,8996,14217,14016,14750,451,15696,2543,10577,8309,13856,374,3568,7366,5754,5937,6043,13190,2764,16228
88,1875,1719,1406,5336,6317,15294,15682,10912,2904,13222,7416,2992,11069,15137,2567,355,4740,5109,12983,1225,1677,8899,6904,5593,12290,13644,2950,1518,1449,15198,13230,1495,2011,11801,2868,2861,9268,12959,15022,14745,8607,13886,13221,15557,12802,640,10574,3824,13711,4683
89,1809,1363,13171,3936,6313,5634,10255,16785,1469,10247,8092,4,10627,217,320,1234,1780,6399,12305,14336,11465,11036,12174,11071,14385,4944,7488,16863,1528,4511,13700,9802,16743,8128,13582,3284,16604,14599,14925,5266,7205,12165,13914,317,6030,6033,9471,13601,2265,11012
90,28,15241,1706,6018,11894,15162,5711,841,3246,7519,11604,5355,8531,10791,10220,9138,11565,1049,9596,3762,8313,13530,11057,10751,16166,6027,2327,4641,6946,5844,8683,14238,14833,1921,5164,7813,1402,8977,9961,8077,5134,10418,5175,2481,10223,9551,12410,3712,11951,219
91,136,7098,6531,4313,2408,1218,3239,6223,6791,3333,8197,11524,2828,4484,4453,13011,798,11707,6468,5110,15578,1479,3297,886,8617,10400,8678,16715,4551,14537,15639,10434,6584,8404,16053,12611,14654,7584,14940,12899,5596,3356,2047,10482,11516,15765,9731,14684,16022,1024
