,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
12,3160,15856,6578,15861,14035,16731,106,12404,4463,9053,784,4798,3390,3062,10375,8,6435,2051,15885,16608,14588,5367,13240,7358,15507,16231,9275,1464,5129,6780,16742,9407,8796,7120,15801,4012,7604,4532,6922,11367,3862,11955,11126,6728,15757,4311,2622,13445,8381,15129
13,2878,5005,4258,4242,3508,3323,12368,4383,7940,8590,4686,15762,1215,11741,15361,9105,5472,94,9522,3717,1001,2320,7188,6945,13657,16010,16435,15646,3072,5465,15718,16762,4477,179,7580,7651,10418,5555,16086,4506,11475,13986,8300,4142,3396,214,7605,11837,16793,142
14,7029,6761,13943,2653,703,5542,8165,380,14290,2626,7295,12367,7164,2341,5269,3931,7241,16482,16318,9941,9189,12499,15657,11261,1016,8778,7137,5270,4638,7236,15385,1305,15649,6852,13612,16253,5579,11591,185,6790,2169,158,2235,9537,12228,3844,5961,6296,13181,11776
15,6359,15711,6169,1818,16788,10413,15848,5164,14277,16840,14775,14003,14137,14162,14193,10005,2552,8010,16523,11879,15866,422,4766,14339,2654,12182,308,7562,5946,6571,5614,309,11597,7032,6464,7832,15662,15717,16289,10626,14361,8662,10786,6065,11053,2504,8583,13306,5437,1193
16,5850,220,239,3415,9723,6914,7944,3470,8095,8202,6829,7943,1163,13243,2339,14611,13166,4334,6647,6971,9978,9010,5442,12273,5342,9337,16325,4449,5041,8256,11925,15629,10743,6270,10400,13700,7757,14066,12979,14351,9142,11979,16344,1821,8868,86,13331,6122,1538,16862
17,3591,11346,3469,11898,15113,1687,15666,10746,11453,1694,1938,14143,7554,3809,9820,11043,4474,11301,14423,6796,6190,11056,9232,14641,12035,5511,12973,8882,9028,15087,4359,15179,13572,1180,5783,10399,15959,6186,8430,1334,13879,6986,8015,5272,2511,3288,1015,13357,7884,10841
18,6863,5573,3607,1177,5523,14975,11799,8602,5942,3315,9180,7534,5010,10268,484,4163,16231,6047,5950,3645,10412,8916,13358,10344,4493,16105,11468,1205,11536,7745,16775,5889,11611,5407,94,9285,15820,449,11074,3669,15434,7566,73,6630,14754,7202,8774,6174,269,1537
19,11211,8793,4854,14968,2262,10861,4855,1090,4834,12773,10507,5011,5152,1996,9912,4312,9449,14205,13088,10987,8758,3296,672,4545,14166,15226,14180,13125,6542,9455,12484,1204,11859,13371,1682,7500,1544,7106,357,8267,5771,9697,1199,15790,749,5582,1182,3104,16607,4466
20,2485,4777,11901,6404,1697,5682,868,10450,11944,10587,1440,565,7275,3246,7035,2176,6853,10872,5362,16288,14104,11665,10935,4022,1024,11299,2665,8758,12352,178,627,2933,5032,13107,8379,15238,13741,15789,6412,5825,7754,14903,13417,15846,3868,3001,14235,9934,14259,12748
21,5898,6338,10449,6143,5076,7946,16179,2158,2186,985,4906,1560,3338,1266,1594,6267,5436,15531,15851,11774,1447,2180,15610,1792,7002,9317,2377,12382,4344,6292,2646,15926,3419,12344,4340,7836,6976,11585,137,14115,7924,3405,10916,816,11540,4660,10391,1495,2565,5153
22,2334,13163,3669,550,11786,2691,2588,956,1972,3961,5273,12536,1483,3426,2832,1772,7945,4241,102,2209,1852,7865,1027,3083,5071,7009,8831,9245,3703,6481,11565,5672,6199,6497,7662,12853,12788,2463,5742,16828,12583,1881,7322,13717,7145,14928,11767,8374,14953,1239
23,14147,10705,16911,16875,9581,13102,15728,2695,968,1320,13476,16799,9286,95,1615,757,14923,6726,12031,6947,16010,16172,10055,1496,14605,15700,9120,16899,7097,13038,5315,14299,3296,1877,6906,3514,9787,5785,7701,1715,6210,12324,7332,4817,4100,7729,884,7144,5627,3051
24,15200,12453,80,13212,1387,12325,6811,2056,213,13228,4192,4492,7169,13024,5429,9566,8512,8422,15378,12187,16668,11216,12061,4977,11616,14338,1060,13422,1675,10255,3084,3628,8937,8660,9109,6483,9889,4777,11178,16573,9934,14089,1042,11675,2228,694,2734,14523,16729,14404
25,5819,1441,10535,663,5812,861,11173,3885,929,6674,7840,5748,7946,1736,2008,3610,9089,3404,5526,12500,12502,5718,3026,8732,7492,13648,12557,16064,6787,16505,13177,6828,2861,15066,12963,11242,8359,16100,14917,3540,2624,7000,10861,16494,9691,10258,6477,6155,10989,941
26,10240,7171,3360,3190,6209,10884,5683,16356,4601,13594,12955,2994,4043,14556,8228,301,2450,10359,14064,10339,15136,13876,7722,10039,10033,14549,9789,11486,523,11368,6278,12830,8627,14931,6489,11549,3087,2295,9729,8662,13665,966,16818,8349,8346,7272,5183,1974,2368,16335
27,5590,4763,3942,5449,1761,15698,10484,9218,13,1267,2681,8604,5273,4742,2613,3310,4668,2823,7416,12320,13888,2745,13572,1992,8395,10383,1072,4125,8089,12567,8878,16381,14666,10127,6676,5614,1171,1065,4710,656,16408,5082,13961,13983,4034,1097,6573,2851,5595,12661
28,7658,7725,5313,6298,15285,4021,4828,7135,11896,4197,15892,7667,7945,6697,1940,6100,5575,1246,2474,195,5876,9240,1936,15404,6008,2838,10778,7700,6568,5832,11742,2728,6511,131,5221,7853,10564,759,15698,14034,9521,14143,14918,15567,6846,15173,11966,14596,7807,1820
29,1917,799,1105,6377,1189,3372,3679,1533,677,6378,1919,5177,9197,607,5909,4478,5135,9344,1998,11254,16975,4105,11948,234,15095,199,5693,3706,13827,7986,13346,6127,5374,14236,9976,12568,13492,16794,14355,13997,848,13835,646,605,1865,3288,10978,358,363,7811
30,10779,2997,1550,7756,7385,2826,9224,12665,15517,7979,14602,10628,782,14889,15970,3251,9683,11384,8423,14466,5443,1714,12399,12703,16293,16798,1830,3396,5785,14775,2446,6392,12517,9273,10293,3583,13649,12395,8055,11791,13545,3094,661,2014,13904,10201,464,7516,7715,3459
31,4604,13355,14091,13002,14105,12141,12404,5886,10371,7258,7464,16773,7858,2975,5443,2871,10526,248,16324,9426,11517,4068,6225,8720,8348,8301,3373,10821,12798,15665,5129,1195,11894,9023,3516,10975,1035,3269,1032,11455,12106,12104,16164,10173,5429,4182,6987,7580,8608,13980
32,2744,10443,9097,442,2853,1395,4619,2411,8014,353,262,4776,16073,3436,2598,156,3923,7813,7662,2375,8441,5589,2480,1491,883,3917,8647,7447,12248,3108,10183,5924,8428,12269,12268,13697,12836,11093,7307,9460,10527,13355,10175,12058,3346,8602,6994,13934,10499,2806
33,12530,4850,14376,13242,13393,14886,16389,15321,9324,11265,11874,5523,16516,6257,1265,16252,16315,11529,11689,16212,13071,15382,8744,6125,3799,2030,3518,1291,14570,15723,13440,8184,15083,12974,11094,2006,10022,11877,8879,4766,5022,10223,13436,10563,740,7783,13723,8152,3268,7508
34,2926,4479,5373,10413,845,1442,7317,6287,9737,10056,905,13166,12071,13576,1359,11136,4218,2160,7382,12493,12841,5601,11965,12424,6866,11828,3546,7720,8257,3842,10977,6837,3954,10621,2168,11325,5146,810,5570,6680,7886,11929,12002,6192,10711,77,12454,6907,14996,6831
35,2445,2924,11100,2744,11661,5009,5587,561,8233,8310,615,5933,140,676,11350,5023,1352,9535,237,4269,9483,11169,2989,9496,3937,56,708,14545,6892,15284,15676,16220,11680,14931,996,12848,14178,14927,1702,3308,5720,15246,8611,166,10795,12308,6235,11270,7697,7306
36,11236,3075,3978,15821,498,6334,11906,7962,6795,4544,11153,12677,15783,7645,4753,6612,5147,5509,2782,127,5706,1995,916,5970,6219,3851,6548,5702,11461,8002,1522,10744,1814,8594,2976,15324,14022,16718,6136,1924,2888,7509,97,10733,13884,2632,5778,10828,8882,16553
37,3830,6539,797,8054,6190,3446,4753,8053,1459,5762,8964,9128,5777,2725,356,6868,3045,2336,14262,5543,2811,10080,10627,953,13082,1402,10718,5020,1579,1851,2412,4125,3596,7233,14196,3084,8887,7880,12239,11237,11122,11851,12507,15469,3906,751,11782,16506,8594,13092
38,2057,5229,10759,6741,3095,1476,6325,954,3473,11081,7424,7556,7154,13374,188,14665,7286,8127,14645,10249,13183,2887,8085,10432,4112,2859,11069,13129,8078,8980,11332,10842,367,2983,16216,14906,4201,4037,87,1542,12353,1021,10551,15457,7335,9264,2789,15244,14376,5977
39,5616,9570,3265,11481,11273,5938,4941,8970,16832,8059,4949,453,7880,16021,3925,9285,15556,12363,11983,8260,12978,10300,7080,14700,12887,11080,14514,4705,12645,10719,12640,11735,10557,14917,15963,9520,14221,4765,15972,11096,9164,15297,1205,1697,10529,11087,9708,14202,14956,324
40,4353,3876,1285,8476,3951,14795,6708,1738,840,1022,7202,6241,8332,6153,6827,10195,6308,267,10098,920,10498,4519,1532,241,9956,3103,15524,3034,744,16066,2010,9420,7282,15788,12490,15525,106,12827,8619,10552,12817,10554,9818,1553,11730,7748,5130,275,16741,14143
41,1446,4767,1401,5570,10168,2101,4130,10109,1912,8638,3084,3354,9177,814,2625,1430,7329,15317,16889,5542,646,1819,13486,2142,1106,9203,13455,2782,8464,1780,10870,3824,8593,9497,7494,14455,15046,16911,2084,13352,2545,2893,7945,16222,9671,12227,13648,9328,10355,10534
42,3051,1450,9530,746,41,4161,11489,608,817,4460,14804,1402,8670,602,7849,10086,3385,9899,37,15578,10480,12835,7222,16747,14417,16785,8935,4651,12600,11107,15287,12241,13366,15035,16464,10393,9365,16719,3275,10557,15955,16208,11389,11233,1692,13624,7506,13883,8132,2328
43,12744,5795,2227,1215,9761,2235,2224,706,1126,5805,6853,15493,12635,2534,678,1769,10250,7252,1103,5768,2162,8733,11794,4659,16280,11321,8217,15901,4927,14744,2609,1478,12743,3280,4430,13967,15350,2262,6280,3534,15984,6661,9940,3821,1338,12936,11520,11085,3978,16051
44,3428,15783,10543,3041,15020,11107,663,6641,6880,4005,7589,11319,1900,15021,9393,11247,8453,10873,9483,11827,9869,1358,5635,2596,9327,1421,1364,1165,6276,10902,7854,2199,1144,10843,16922,5709,8226,10161,2780,11178,3231,3402,1899,5612,1451,5523,10815,5461,14740,15762
45,10285,10467,8530,9440,10055,15566,12410,12978,1501,8682,10119,3229,11300,10778,7044,4272,15729,11987,14621,15497,13229,12998,16631,1625,16169,9182,16470,9608,9266,3601,15816,7033,3297,15846,6951,12793,2895,452,8742,9935,4893,4351,13859,12838,5150,9944,4133,1970,7012,2769
46,14502,14716,16714,12851,13348,14230,16296,16403,15299,15644,15312,16279,15148,12161,2709,15136,10582,7897,12033,2060,12775,11539,14474,16191,2012,7798,1022,3820,5165,9662,12920,4896,15333,9316,8851,4523,6850,7475,13609,11708,2504,7192,301,5154,4650,9540,1678,3354,9159,834
47,1616,3529,8665,364,250,6736,8242,16585,49,12544,2998,6592,10768,2815,15609,15914,12955,11895,6186,15458,4741,3157,1700,15787,16282,13517,16454,10019,12315,5165,2839,13070,3522,11555,13312,16960,2145,11038,8678,8990,557,15193,15999,16059,13995,14727,16676,7082,1791,14206
48,5351,17,4774,3250,8857,8626,9851,5586,5480,1187,1209,87,9188,6853,4920,8762,3916,15010,6957,13018,15933,4722,2380,541,15084,9044,6795,14364,11729,3014,1185,15211,10140,8401,13574,984,12607,2057,6042,15812,13995,4391,10731,1978,7153,14411,15536,14067,2942,10335
49,6152,7050,7060,26,804,1565,2519,14451,16155,16393,14449,14912,10716,10706,14256,1181,6924,14681,1206,10326,15412,13177,14148,4557,14792,12793,1051,1385,8618,5579,16277,9864,1849,1547,3438,9754,3839,16587,14208,3130,2122,490,12456,8222,2093,7018,4334,1377,4680,9597
50,944,6337,9276,3094,2227,1216,4180,9145,847,861,14884,2180,14599,7850,1116,11933,6457,42,14894,7436,1237,1284,2634,13031,7178,14067,831,1822,14065,7912,11205,776,4182,12283,2667,13577,1917,5935,13448,6571,963,15982,910,8918,16063,10705,9616,5039,15301,602
51,12203,11661,13491,4592,2705,9808,10968,3912,1722,6251,16327,11214,721,262,1054,12325,515,13534,2399,1787,342,2641,10456,8940,657,507,4551,10790,6892,14370,5742,6642,6776,6976,14780,15762,6191,9168,5523,7001,1965,16560,57,3172,14711,3666,5143,12504,6752,6783
52,5039,4924,3076,14455,3603,1837,4500,5040,953,7293,266,1348,2268,6045,2251,7839,2900,8520,328,7279,3475,12712,339,1604,9376,13002,1776,14013,15969,9730,9754,14016,10846,15774,13619,12973,6476,16575,7190,12806,15186,10289,10397,8257,5137,8706,11564,11733,13367,9214
53,6303,14983,6052,10275,4158,6649,3601,8402,8801,10268,13340,4192,15579,15727,1553,16878,5131,8612,5631,4266,14062,14198,5899,5151,13505,15529,8934,16619,3390,15937,9611,10289,6997,6866,16505,3170,12597,12594,2142,7688,6255,12521,8588,8029,13719,11556,16678,5091,9354,16146
54,8507,14993,15068,9471,14636,128,13257,12695,3998,11059,14621,10256,2700,10502,13917,8328,5679,1723,3548,2517,15500,9397,8553,919,14701,3003,9487,6155,12262,1712,9400,8044,13093,7650,14714,12107,3406,13237,3666,13345,9134,3781,15938,12285,9135,3271,12492,2713,13342,5217
55,1704,10254,496,11650,6579,11535,14599,11072,13504,5693,13316,15471,5347,12306,5287,8625,11988,5466,1646,15593,16698,15076,8348,9636,4915,10958,46,11604,4097,1306,6043,15028,15696,7565,4552,16671,14144,9030,4621,7116,16926,11865,3306,15616,3140,10574,11982,7422,14722,2895
56,6783,6698,10993,809,6445,4075,4198,1551,12155,12108,1830,5901,6723,3519,15080,8738,612,13342,16346,6256,13204,3920,5669,13110,1200,13207,15296,14936,1034,10175,15172,9179,10881,6447,12599,12289,1677,266,74,9258,13070,892,11006,12361,7362,1719,4398,3301,7223,16738
57,14046,11989,16713,4867,10423,414,16589,16680,7266,12281,4836,327,14777,13609,13060,13276,9869,13077,433,10061,11766,14296,5190,1452,12060,14054,900,3912,12870,8493,10747,4594,4163,14519,5497,1702,8714,7407,4457,14658,12460,5767,10069,4821,7810,6953,14174,10521,10975,13131
58,14097,1804,8788,786,620,787,4757,12019,11765,15178,293,5573,3943,10612,539,16004,14469,6261,13905,9251,14390,16854,13600,10529,12270,12342,10740,460,11871,10400,11768,12253,4636,8365,218,1418,973,14499,16019,10877,13336,14640,12580,11837,96,261,6621,6983,16347,12082
59,1237,1184,7243,5795,4180,4931,4956,2687,13433,3506,10999,2851,6465,14603,9281,8235,3198,11273,13245,9383,10233,10125,8631,3499,8515,9347,6936,9840,16387,13791,7597,3629,1676,12004,16023,9256,12524,9850,3024,12794,3018,5493,238,13588,11756,10419,16797,11462,4155,12573
60,1104,9392,3440,13230,15132,1568,12580,6405,1007,2115,13141,13096,16903,14448,7807,4622,639,12769,6778,1909,8037,9276,4182,7119,14563,6953,4248,7249,12129,12946,3959,6651,12883,10685,2458,316,14211,9696,98,13925,11125,16607,3206,6410,1045,943,3228,15617,16755,9377
61,12116,1665,11499,8484,10983,1004,4641,2935,534,6564,5881,207,15104,2365,2486,15505,4453,6387,7836,4622,10592,3203,2157,8235,3581,14162,1073,4418,11451,14733,8870,3010,3384,2241,7851,1822,8358,12009,865,6052,11893,11991,10563,15995,12350,15090,161,3623,15791,12211
62,16694,4108,14751,3815,758,10307,1803,15414,3161,2657,682,1675,7009,12478,2000,4157,11522,14188,10041,6480,6838,10860,15642,15133,4981,4823,11328,653,6478,3529,6289,16713,14633,2298,7753,6812,985,5411,4488,9548,352,4446,8709,4484,13395,11865,9191,12516,11436,6980
63,2753,2604,266,4795,7808,10933,2383,10505,11065,5550,6642,12878,7230,5864,2265,6357,4638,7354,6299,15435,9100,6395,6768,5521,664,2452,4649,5287,16302,14961,14193,16020,12585,2583,1526,13907,13906,10526,6057,15787,9696,6846,7867,492,11741,3794,12630,1547,13911,15157
64,5726,11563,10863,7346,3453,15873,15474,9198,7965,7422,10703,10154,5116,13513,787,7017,16841,5224,16838,15243,8667,7539,3840,4714,13346,15064,14587,3923,12863,16511,1707,5747,8333,9151,3280,8019,12811,15965,6987,15268,5766,1011,14926,16494,4171,9355,12841,478,12823,9925
65,3043,9934,8224,1891,2965,3988,3977,8743,2146,12461,13267,2251,1906,3728,495,15178,10742,8997,14719,1709,15722,11027,8134,16065,11843,1243,10838,438,1297,16860,3112,6611,4051,8246,8592,788,15072,2771,14587,7495,15440,4033,5164,8419,10299,15960,16252,4527,6993,4090
66,13247,15358,5309,9785,2444,102,1517,8049,5689,2926,1069,7123,1459,8202,5674,15895,1434,14631,15348,10267,7672,4077,13414,13111,378,4357,5722,10736,2115,8051,7039,11527,6534,9841,12917,2610,1483,7807,2476,3022,9653,15262,2493,7520,11131,5800,9563,3776,14697,10146
67,7262,6641,939,6018,5080,11939,7348,2920,1091,3354,10616,6957,1364,7393,1149,2841,13882,8164,3841,4434,8558,9801,8939,3774,4262,2889,8472,3666,10824,6433,7212,6840,10292,7589,1687,9012,9013,5066,1335,4906,12371,16619,12234,7493,6779,11593,7881,1206,1610,13205
68,11411,7176,14622,16072,11147,6782,3900,9698,9345,3548,3554,12517,13608,1522,2813,4748,9027,6275,435,9193,5988,14168,7789,15735,13635,8082,1719,16349,16853,7344,7752,9247,11253,3093,474,5426,15983,10170,9821,364,16491,1477,14203,15792,9458,10026,369,11752,14194,15011
69,14461,14739,4106,14945,12351,7525,118,7769,16090,5255,7220,7488,12292,9983,4079,9092,12012,702,8311,156,445,14158,720,3109,665,4392,12357,13107,13572,9279,4210,2771,10720,8262,8883,5282,5135,11584,13582,825,1936,1329,12629,8418,6475,12624,7515,16875,2565,14690
70,2236,2360,13341,2395,4652,7310,13928,10367,6793,1950,4921,462,3715,12110,243,3095,6495,6826,8126,1575,8428,14661,13099,10726,450,11691,14235,10427,3409,14167,12114,8053,8085,9709,9439,6591,5212,7985,7834,4473,5276,5564,6941,15955,3817,12344,8982,13242,14155,8310
71,1398,1182,15325,5014,4834,14777,27,2306,238,7984,2090,13151,12968,12175,2635,5044,1675,10430,15348,930,4822,12677,3765,143,7094,10586,7442,16038,6900,14391,2654,14629,4900,11214,3102,910,12785,9348,111,12568,8066,4718,5496,11764,693,15303,12618,10477,2276,13387
72,10944,15158,106,16290,10090,12326,5972,15223,8710,81,8158,14207,832,16794,11938,8953,7529,929,12805,828,1654,11898,6820,10561,4138,5676,14099,8920,5019,4407,5451,3848,5511,1953,9604,911,7341,1168,194,3101,9055,10704,14059,8285,16216,12811,5375,6407,6998,3152
73,2768,3660,11888,2711,15787,13060,2268,12138,1423,4368,8757,3145,1717,13511,12231,11568,8563,9969,1385,15207,15781,3364,2112,12575,13235,7682,16738,6967,3781,3354,11320,13745,6937,877,5025,11848,8074,8443,5976,2293,3934,8510,8242,8100,10740,2485,6439,7557,2570,7167
74,15100,10622,15318,2517,15373,3924,13591,13380,1532,15552,14585,15963,4553,2388,10021,13375,6057,16809,11260,9077,16828,13605,13885,16426,4757,10076,16786,254,13901,7460,11631,10871,9835,15654,8495,2820,2224,16145,7097,16785,10853,15361,11122,486,2618,7138,6241,5406,2017,6158
75,14715,8528,5234,6967,12120,7321,4306,127,15041,7604,16431,12477,16672,12756,6141,1589,4193,8235,14055,16405,16010,2129,14316,12349,9795,14814,10718,1851,15539,13184,15945,666,16114,12293,15576,272,10400,968,10698,9210,16877,11565,13073,6414,1094,14520,5621,5749,16759,2522
76,6431,2109,1192,4254,729,4277,7793,3002,9166,7320,14479,12617,13907,9711,9790,7821,8138,10827,7056,1976,8946,9989,3598,13976,11523,425,3884,15441,14216,15421,1674,13337,3935,8774,12110,16625,15304,6037,13472,15800,2085,1688,8873,1690,8671,9830,8309,15059,16738,4434
77,8884,1673,5344,3772,2707,14919,8582,16168,3006,9668,258,2291,13139,12425,8021,6447,14386,16861,10999,2047,1707,5990,10188,15518,955,4987,1278,8347,12265,15012,12250,8136,868,7103,4905,10164,11983,4777,7099,16597,12572,10735,12249,13408,7519,4654,2265,8756,11745,5509
78,13756,3237,4671,4099,5282,4068,11638,593,7340,3698,8200,5768,11589,6524,8356,12883,948,12892,4690,9356,12452,7828,16248,15159,780,12551,2849,4424,10787,15962,2632,12095,3291,5918,8996,6478,7853,5453,2792,12603,6816,3320,11076,459,11788,6806,10215,4544,8664,11441
79,2788,10754,3808,10505,16337,7023,2757,11192,7699,1337,86,12672,5070,3054,2459,4989,2842,7802,241,13474,5394,2210,5121,12175,14380,16083,12256,12254,5475,15286,11562,10281,9398,13398,975,8883,5772,11482,4637,10535,8440,4359,1959,5461,12376,1316,6447,4071,12234,762
80,5044,1203,10863,2351,7141,16212,5362,6510,3712,5941,9828,900,1255,7443,9388,3058,3252,1274,9886,1042,13368,1132,2959,7878,6521,16818,4952,690,13920,13665,6815,13911,12853,10262,2263,12239,11095,14376,8407,15293,8628,13701,11259,7850,3093,3596,1714,1716,8050,13215
81,2847,4887,8410,3625,16785,3812,14083,4396,6226,13910,12643,2548,7870,13332,5155,10593,6525,8232,3366,4561,16543,8266,14990,14593,9749,4016,16115,4119,8783,13946,1608,9985,4945,8614,6276,6988,10031,4749,9505,15980,16318,8636,10762,11557,7545,3536,14692,7295,2582,16630
82,596,8137,1766,6864,6869,8517,4455,6802,7525,5318,9562,3879,3838,10899,7539,8836,3007,3227,6231,6708,12610,12568,8889,5135,3732,2112,5988,1928,7156,9220,5602,1055,11800,9798,4554,5425,4428,16314,15715,8755,4879,5500,2475,13265,7363,10308,11960,3961,9790,14689
83,821,7732,824,12189,4641,12650,7107,5263,8777,6584,359,2239,6915,9951,11353,1333,13980,11858,7355,7902,15143,11128,13368,13371,3811,14725,16539,8104,5212,8920,963,12051,10187,9170,4588,10738,15183,16213,3528,12568,13876,8151,11740,1680,3275,16616,3433,2412,10870,6807
84,2806,5575,2004,6459,13370,16126,1808,9931,1351,7130,8484,7085,10257,16731,2959,503,13717,1806,14970,14069,14032,12929,1495,13721,4496,14193,7830,5311,5945,13286,16475,8016,2240,16907,7675,5162,6054,3673,7740,15424,3789,1168,630,16278,7190,3902,8254,2013,9661,1804
85,1000,4686,868,3209,4905,13011,8836,5891,1197,4817,943,3224,7487,3804,1785,16585,12116,10592,13259,9848,13905,10915,13023,1598,4362,5508,5482,2981,12726,651,10244,1622,10409,6587,3360,1840,11021,15176,14941,14761,14411,649,7284,6451,8401,13072,4780,12290,12234,10288
86,7658,13243,67,1481,14673,5007,10636,6768,1922,3134,10194,10971,10600,9207,3569,1492,807,13359,12603,7433,2171,10210,3876,892,7201,10893,7165,12832,9155,9798,14931,2278,2843,14456,7153,6466,5423,13435,11167,3212,2242,2997,12859,16882,8125,3762,178,12938,7801,1324
87,1828,2297,5383,6674,3431,7598,3563,3410,14077,16975,6975,5272,8847,13114,12000,10460,5979,5171,2274,2574,9060,14655,12972,6315,1185,7139,2398,12547,9983,16838,13190,374,12587,1298,10017,14016,1422,2543,451,15696,5754,2764,8309,10577,13856,3568,7366,6043,14750,6146
88,1719,1875,6317,1406,15294,5336,15682,7416,2904,2992,13644,12983,2567,355,4740,11069,10912,15137,13222,1225,5593,6904,2950,8899,13285,11801,1449,2011,13230,1518,1495,15198,3086,2868,2861,9268,12959,15022,14745,8607,13886,1677,13221,15557,12802,640,10574,6503,13711,4683
89,1363,1809,1469,3936,5634,13171,6313,10247,4,1234,10255,6399,10627,16785,12305,320,1092,8092,217,1780,11012,12174,14336,9802,11465,7205,7488,12407,4944,9471,8128,11071,14385,16863,1528,4511,13700,6033,16743,13582,6030,2265,317,16604,14599,3284,3184,14925,5266,13601
90,28,15241,1706,6018,10791,11604,15162,11894,11565,1921,841,7519,3246,16166,5711,14833,8531,5844,8313,11057,10220,6027,5355,13530,9138,4641,10751,1049,1402,2327,3762,9484,7813,9961,5134,14238,4914,5882,9650,479,6946,328,1726,3712,7622,16536,9887,9596,3167,12410
91,136,4313,7098,3239,6531,1218,4453,2828,2408,3333,5110,356,6223,1479,8197,15578,12611,6468,11707,798,11524,6791,4484,13011,4923,2705,463,8678,16053,7584,12899,15765,14654,8404,2047,14940,14537,3297,16715,14684,9731,10482,6584,3356,10434,886,4551,10400,8617,11516
